accuracy,position,region,n_trials,subject,date,probe
0.49585365853658525,380,CA1,82,459601,20240411,probe01
0.48439024390243896,390,CA1,82,459601,20240411,probe01
0.4909756097560976,400,CA1,82,459601,20240411,probe01
0.47682926829268296,410,CA1,82,459601,20240411,probe01
0.49097560975609755,420,CA1,82,459601,20240411,probe01
0.4963414634146342,430,CA1,82,459601,20240411,probe01
0.5158536585365855,440,CA1,82,459601,20240411,probe01
0.4919512195121951,450,CA1,82,459601,20240411,probe01
0.4948780487804878,460,CA1,82,459601,20240411,probe01
0.48609756097560974,470,CA1,82,459601,20240411,probe01
0.48878048780487815,480,CA1,82,459601,20240411,probe01
0.4926829268292682,490,CA1,82,459601,20240411,probe01
0.48756097560975603,500,CA1,82,459601,20240411,probe01
0.4885365853658537,510,CA1,82,459601,20240411,probe01
0.4899999999999999,520,CA1,82,459601,20240411,probe01
0.49146341463414633,530,CA1,82,459601,20240411,probe01
0.5017073170731708,540,CA1,82,459601,20240411,probe01
0.47780487804878047,550,CA1,82,459601,20240411,probe01
0.4978048780487805,560,CA1,82,459601,20240411,probe01
0.4973170731707316,570,CA1,82,459601,20240411,probe01
0.47146341463414637,580,CA1,82,459601,20240411,probe01
0.48317073170731706,590,CA1,82,459601,20240411,probe01
0.48341463414634134,600,CA1,82,459601,20240411,probe01
0.49829268292682927,610,CA1,82,459601,20240411,probe01
0.4673170731707318,620,CA1,82,459601,20240411,probe01
0.4782926829268293,630,CA1,82,459601,20240411,probe01
0.4985365853658539,640,CA1,82,459601,20240411,probe01
0.47731707317073196,650,CA1,82,459601,20240411,probe01
0.5024390243902439,660,CA1,82,459601,20240411,probe01
0.4882926829268294,670,CA1,82,459601,20240411,probe01
0.49804878048780504,680,CA1,82,459601,20240411,probe01
0.4809756097560976,690,CA1,82,459601,20240411,probe01
0.4790243902439025,700,CA1,82,459601,20240411,probe01
0.5017073170731708,710,CA1,82,459601,20240411,probe01
0.4809756097560978,720,CA1,82,459601,20240411,probe01
0.4880487804878049,730,CA1,82,459601,20240411,probe01
0.4995121951219512,740,CA1,82,459601,20240411,probe01
0.4878048780487806,750,CA1,82,459601,20240411,probe01
0.4902439024390242,760,CA1,82,459601,20240411,probe01
0.4885365853658537,770,CA1,82,459601,20240411,probe01
0.4960975609756099,780,CA1,82,459601,20240411,probe01
0.4697560975609757,790,CA1,82,459601,20240411,probe01
0.48682926829268325,800,CA1,82,459601,20240411,probe01
0.4868292682926828,810,CA1,82,459601,20240411,probe01
0.47853658536585364,820,CA1,82,459601,20240411,probe01
0.4926829268292682,830,CA1,82,459601,20240411,probe01
0.4975609756097563,840,CA1,82,459601,20240411,probe01
0.48878048780487815,850,CA1,82,459601,20240411,probe01
0.49219512195121967,860,CA1,82,459601,20240411,probe01
0.48804878048780487,870,CA1,82,459601,20240411,probe01
0.4970731707317072,880,CA1,82,459601,20240411,probe01
0.4780487804878051,890,CA1,82,459601,20240411,probe01
0.49463414634146363,900,CA1,82,459601,20240411,probe01
0.48073170731707315,910,CA1,82,459601,20240411,probe01
0.4897560975609758,920,CA1,82,459601,20240411,probe01
0.4904878048780489,930,CA1,82,459601,20240411,probe01
0.49024390243902444,940,CA1,82,459601,20240411,probe01
0.4848780487804878,950,CA1,82,459601,20240411,probe01
0.49000000000000005,960,CA1,82,459601,20240411,probe01
0.48463414634146346,970,CA1,82,459601,20240411,probe01
0.4895121951219512,980,CA1,82,459601,20240411,probe01
0.4785365853658538,990,CA1,82,459601,20240411,probe01
0.4717073170731708,1000,CA1,82,459601,20240411,probe01
0.4919512195121953,1010,CA1,82,459601,20240411,probe01
0.49999999999999994,1020,CA1,82,459601,20240411,probe01
0.48658536585365875,1030,CA1,82,459601,20240411,probe01
0.4900000000000002,1040,CA1,82,459601,20240411,probe01
0.4826829268292682,1050,CA1,82,459601,20240411,probe01
0.49341463414634146,1060,CA1,82,459601,20240411,probe01
0.4700000000000002,1070,CA1,82,459601,20240411,probe01
0.49487804878048813,1080,CA1,82,459601,20240411,probe01
0.4846341463414634,1090,CA1,82,459601,20240411,probe01
0.4817073170731709,1100,CA1,82,459601,20240411,probe01
0.508048780487805,1110,CA1,82,459601,20240411,probe01
0.48268292682926833,1120,CA1,82,459601,20240411,probe01
0.4819512195121953,1130,CA1,82,459601,20240411,probe01
0.4609756097560977,1140,CA1,82,459601,20240411,probe01
0.4614634146341466,1150,CA1,82,459601,20240411,probe01
0.49097560975609783,1160,CA1,82,459601,20240411,probe01
0.4692682926829268,1170,CA1,82,459601,20240411,probe01
0.5051219512195124,1180,CA1,82,459601,20240411,probe01
0.49804878048780465,1190,CA1,82,459601,20240411,probe01
0.492439024390244,1200,CA1,82,459601,20240411,probe01
0.49560975609756097,1210,CA1,82,459601,20240411,probe01
0.49170731707317084,1220,CA1,82,459601,20240411,probe01
0.48512195121951224,1230,CA1,82,459601,20240411,probe01
0.49219512195121956,1240,CA1,82,459601,20240411,probe01
0.49512195121951236,1250,CA1,82,459601,20240411,probe01
0.4860975609756098,1260,CA1,82,459601,20240411,probe01
0.501219512195122,1270,CA1,82,459601,20240411,probe01
0.49048780487804877,1280,CA1,82,459601,20240411,probe01
0.4660975609756096,1290,CA1,82,459601,20240411,probe01
0.4860975609756097,1300,CA1,82,459601,20240411,probe01
0.4858536585365855,1310,CA1,82,459601,20240411,probe01
0.4968292682926829,1320,CA1,82,459601,20240411,probe01
0.49609756097561,1330,CA1,82,459601,20240411,probe01
0.49926829268292683,1340,CA1,82,459601,20240411,probe01
0.49243902439024384,1350,CA1,82,459601,20240411,probe01
0.4800000000000001,1360,CA1,82,459601,20240411,probe01
0.4685365853658537,1370,CA1,82,459601,20240411,probe01
0.4731707317073171,1380,CA1,82,459601,20240411,probe01
0.48073170731707315,1390,CA1,82,459601,20240411,probe01
0.47365853658536566,1400,CA1,82,459601,20240411,probe01
0.4982926829268293,1410,CA1,82,459601,20240411,probe01
0.4802439024390244,1420,CA1,82,459601,20240411,probe01
0.47951219512195137,1430,CA1,82,459601,20240411,probe01
0.49,1440,CA1,82,459601,20240411,probe01
0.48390243902439023,1450,CA1,82,459601,20240411,probe01
0.4912195121951219,1460,CA1,82,459601,20240411,probe01
0.4807317073170732,1470,CA1,82,459601,20240411,probe01
0.4895000000000001,30,CA1,120,462910,20240813,probe00
0.4765,40,CA1,120,462910,20240813,probe00
0.49749999999999994,50,CA1,120,462910,20240813,probe00
0.48400000000000004,60,CA1,120,462910,20240813,probe00
0.5055000000000001,70,CA1,120,462910,20240813,probe00
0.5036666666666667,80,CA1,120,462910,20240813,probe00
0.4925,90,CA1,120,462910,20240813,probe00
0.49649999999999994,100,CA1,120,462910,20240813,probe00
0.49550000000000005,110,CA1,120,462910,20240813,probe00
0.4838333333333334,120,CA1,120,462910,20240813,probe00
0.49166666666666664,130,CA1,120,462910,20240813,probe00
0.49416666666666664,140,CA1,120,462910,20240813,probe00
0.49700000000000005,150,CA1,120,462910,20240813,probe00
0.4796666666666665,160,CA1,120,462910,20240813,probe00
0.49300000000000005,170,CA1,120,462910,20240813,probe00
0.4928333333333332,180,CA1,120,462910,20240813,probe00
0.46633333333333327,190,CA1,120,462910,20240813,probe00
0.5008333333333332,200,CA1,120,462910,20240813,probe00
0.4904999999999999,210,CA1,120,462910,20240813,probe00
0.48783333333333334,220,CA1,120,462910,20240813,probe00
0.48266666666666663,230,CA1,120,462910,20240813,probe00
0.49816666666666654,240,CA1,120,462910,20240813,probe00
0.4925,250,CA1,120,462910,20240813,probe00
0.5016666666666668,260,CA1,120,462910,20240813,probe00
0.48866666666666675,270,CA1,120,462910,20240813,probe00
0.4921666666666668,280,CA1,120,462910,20240813,probe00
0.48566666666666675,290,CA1,120,462910,20240813,probe00
0.4918333333333333,300,CA1,120,462910,20240813,probe00
0.49149999999999994,310,CA1,120,462910,20240813,probe00
0.4886666666666666,320,CA1,120,462910,20240813,probe00
0.47216666666666685,330,CA1,120,462910,20240813,probe00
0.4848333333333332,340,CA1,120,462910,20240813,probe00
0.4943333333333332,350,CA1,120,462910,20240813,probe00
0.48333333333333334,360,CA1,120,462910,20240813,probe00
0.48383333333333317,370,CA1,120,462910,20240813,probe00
0.48783333333333334,380,CA1,120,462910,20240813,probe00
0.49349999999999994,390,CA1,120,462910,20240813,probe00
0.48699999999999993,400,CA1,120,462910,20240813,probe00
0.5000000000000001,410,CA1,120,462910,20240813,probe00
0.4923333333333333,420,CA1,120,462910,20240813,probe00
0.49800000000000005,430,CA1,120,462910,20240813,probe00
0.4991666666666667,440,CA1,120,462910,20240813,probe00
0.4873333333333333,450,CA1,120,462910,20240813,probe00
0.4961666666666666,460,CA1,120,462910,20240813,probe00
0.49366666666666675,470,CA1,120,462910,20240813,probe00
0.4815,480,CA1,120,462910,20240813,probe00
0.493,490,CA1,120,462910,20240813,probe00
0.4960000000000001,500,CA1,120,462910,20240813,probe00
0.4928333333333333,510,CA1,120,462910,20240813,probe00
0.48583333333333334,520,CA1,120,462910,20240813,probe00
0.4943333333333333,530,CA1,120,462910,20240813,probe00
0.48999999999999994,540,CA1,120,462910,20240813,probe00
0.4821666666666667,550,CA1,120,462910,20240813,probe00
0.49616666666666664,560,CA1,120,462910,20240813,probe00
0.49083333333333334,570,CA1,120,462910,20240813,probe00
0.4700000000000001,580,CA1,120,462910,20240813,probe00
0.4853333333333331,590,CA1,120,462910,20240813,probe00
0.4843333333333333,600,CA1,120,462910,20240813,probe00
0.5003333333333334,610,CA1,120,462910,20240813,probe00
0.49716666666666676,620,CA1,120,462910,20240813,probe00
0.48766666666666664,630,CA1,120,462910,20240813,probe00
0.49566666666666664,640,CA1,120,462910,20240813,probe00
0.49249999999999994,650,CA1,120,462910,20240813,probe00
0.4735000000000001,660,CA1,120,462910,20240813,probe00
0.4839999999999998,670,CA1,120,462910,20240813,probe00
0.47766666666666674,680,CA1,120,462910,20240813,probe00
0.4973333333333334,690,CA1,120,462910,20240813,probe00
0.4816666666666666,700,CA1,120,462910,20240813,probe00
0.5011666666666666,710,CA1,120,462910,20240813,probe00
0.48949999999999994,720,CA1,120,462910,20240813,probe00
0.4811666666666667,730,CA1,120,462910,20240813,probe00
0.4778333333333332,740,CA1,120,462910,20240813,probe00
0.49683333333333346,750,CA1,120,462910,20240813,probe00
0.49483333333333346,760,CA1,120,462910,20240813,probe00
0.47516666666666657,770,CA1,120,462910,20240813,probe00
0.4848333333333333,780,CA1,120,462910,20240813,probe00
0.4973333333333333,790,CA1,120,462910,20240813,probe00
0.48400000000000004,800,CA1,120,462910,20240813,probe00
0.5043333333333334,810,CA1,120,462910,20240813,probe00
0.4729999999999999,820,CA1,120,462910,20240813,probe00
0.48483333333333334,830,CA1,120,462910,20240813,probe00
0.4810000000000001,840,CA1,120,462910,20240813,probe00
0.4848333333333333,850,CA1,120,462910,20240813,probe00
0.4906666666666666,860,CA1,120,462910,20240813,probe00
0.4921666666666667,870,CA1,120,462910,20240813,probe00
0.5021666666666667,880,CA1,120,462910,20240813,probe00
0.48499999999999993,890,CA1,120,462910,20240813,probe00
0.48833333333333334,900,CA1,120,462910,20240813,probe00
0.484,910,CA1,120,462910,20240813,probe00
0.4788333333333334,920,CA1,120,462910,20240813,probe00
0.4928333333333333,930,CA1,120,462910,20240813,probe00
0.49900000000000005,940,CA1,120,462910,20240813,probe00
0.48933333333333345,950,CA1,120,462910,20240813,probe00
0.4973333333333333,960,CA1,120,462910,20240813,probe00
0.49016666666666664,970,CA1,120,462910,20240813,probe00
0.49533333333333324,980,CA1,120,462910,20240813,probe00
0.4941666666666665,990,CA1,120,462910,20240813,probe00
0.4783333333333335,1000,CA1,120,462910,20240813,probe00
0.485,1010,CA1,120,462910,20240813,probe00
0.48683333333333345,1020,CA1,120,462910,20240813,probe00
0.48666666666666664,1030,CA1,120,462910,20240813,probe00
0.48849999999999993,1040,CA1,120,462910,20240813,probe00
0.49566666666666676,1050,CA1,120,462910,20240813,probe00
0.48383333333333334,1060,CA1,120,462910,20240813,probe00
0.49899999999999983,1070,CA1,120,462910,20240813,probe00
0.5105,1080,CA1,120,462910,20240813,probe00
0.48800000000000004,1090,CA1,120,462910,20240813,probe00
0.48766666666666664,1100,CA1,120,462910,20240813,probe00
0.4878333333333335,1110,CA1,120,462910,20240813,probe00
0.49649999999999983,1120,CA1,120,462910,20240813,probe00
0.48666666666666686,1130,CA1,120,462910,20240813,probe00
0.48183333333333345,1140,CA1,120,462910,20240813,probe00
0.48749999999999993,1150,CA1,120,462910,20240813,probe00
0.49500000000000005,1160,CA1,120,462910,20240813,probe00
0.4888333333333334,1170,CA1,120,462910,20240813,probe00
0.4818333333333334,1180,CA1,120,462910,20240813,probe00
0.49266666666666675,1190,CA1,120,462910,20240813,probe00
0.4880000000000002,1200,CA1,120,462910,20240813,probe00
0.48783333333333334,1210,CA1,120,462910,20240813,probe00
0.5045,1220,CA1,120,462910,20240813,probe00
0.4873333333333333,1230,CA1,120,462910,20240813,probe00
0.4884999999999998,1240,CA1,120,462910,20240813,probe00
0.4798333333333332,1250,CA1,120,462910,20240813,probe00
0.4958333333333333,1260,CA1,120,462910,20240813,probe00
0.4736666666666667,1270,CA1,120,462910,20240813,probe00
0.5028333333333331,1280,CA1,120,462910,20240813,probe00
0.4985,1290,CA1,120,462910,20240813,probe00
0.48050000000000004,1300,CA1,120,462910,20240813,probe00
0.5093333333333334,1310,CA1,120,462910,20240813,probe00
0.4846666666666665,1320,CA1,120,462910,20240813,probe00
0.4891666666666667,1330,CA1,120,462910,20240813,probe00
0.4971666666666667,1340,CA1,120,462910,20240813,probe00
0.4890000000000002,1350,CA1,120,462910,20240813,probe00
0.4966666666666668,1360,CA1,120,462910,20240813,probe00
0.49516666666666675,1370,CA1,120,462910,20240813,probe00
0.4906666666666667,1380,CA1,120,462910,20240813,probe00
0.48466666666666663,1390,CA1,120,462910,20240813,probe00
0.47533333333333355,1400,CA1,120,462910,20240813,probe00
0.49516666666666675,1410,CA1,120,462910,20240813,probe00
0.4891666666666668,1420,CA1,120,462910,20240813,probe00
0.48950000000000005,1430,CA1,120,462910,20240813,probe00
0.48666666666666664,1440,CA1,120,462910,20240813,probe00
0.49766666666666654,1450,CA1,120,462910,20240813,probe00
0.4973333333333334,1460,CA1,120,462910,20240813,probe00
0.49083333333333345,1470,CA1,120,462910,20240813,probe00
0.4873333333333333,30,LEC,120,462910,20240813,probe00
0.49616666666666664,40,LEC,120,462910,20240813,probe00
0.4875,50,LEC,120,462910,20240813,probe00
0.4905,60,LEC,120,462910,20240813,probe00
0.4793333333333334,70,LEC,120,462910,20240813,probe00
0.4991666666666666,80,LEC,120,462910,20240813,probe00
0.48716666666666664,90,LEC,120,462910,20240813,probe00
0.4953333333333333,100,LEC,120,462910,20240813,probe00
0.49433333333333335,110,LEC,120,462910,20240813,probe00
0.488,120,LEC,120,462910,20240813,probe00
0.4936666666666667,130,LEC,120,462910,20240813,probe00
0.5031666666666667,140,LEC,120,462910,20240813,probe00
0.4966666666666665,150,LEC,120,462910,20240813,probe00
0.4841666666666667,160,LEC,120,462910,20240813,probe00
0.5015,170,LEC,120,462910,20240813,probe00
0.4868333333333333,180,LEC,120,462910,20240813,probe00
0.49000000000000005,190,LEC,120,462910,20240813,probe00
0.4871666666666667,200,LEC,120,462910,20240813,probe00
0.489,210,LEC,120,462910,20240813,probe00
0.4866666666666667,220,LEC,120,462910,20240813,probe00
0.49183333333333357,230,LEC,120,462910,20240813,probe00
0.48616666666666675,240,LEC,120,462910,20240813,probe00
0.4929999999999999,250,LEC,120,462910,20240813,probe00
0.5095000000000002,260,LEC,120,462910,20240813,probe00
0.4859999999999999,270,LEC,120,462910,20240813,probe00
0.4978333333333334,280,LEC,120,462910,20240813,probe00
0.4816666666666668,290,LEC,120,462910,20240813,probe00
0.48783333333333334,300,LEC,120,462910,20240813,probe00
0.48916666666666664,310,LEC,120,462910,20240813,probe00
0.4866666666666667,320,LEC,120,462910,20240813,probe00
0.48150000000000004,330,LEC,120,462910,20240813,probe00
0.4966666666666667,340,LEC,120,462910,20240813,probe00
0.4886666666666668,350,LEC,120,462910,20240813,probe00
0.4933333333333335,360,LEC,120,462910,20240813,probe00
0.49133333333333334,370,LEC,120,462910,20240813,probe00
0.5045,380,LEC,120,462910,20240813,probe00
0.48816666666666664,390,LEC,120,462910,20240813,probe00
0.4836666666666667,400,LEC,120,462910,20240813,probe00
0.486,410,LEC,120,462910,20240813,probe00
0.4929999999999999,420,LEC,120,462910,20240813,probe00
0.49083333333333323,430,LEC,120,462910,20240813,probe00
0.48700000000000004,440,LEC,120,462910,20240813,probe00
0.49800000000000005,450,LEC,120,462910,20240813,probe00
0.4885000000000001,460,LEC,120,462910,20240813,probe00
0.4885,470,LEC,120,462910,20240813,probe00
0.4631666666666667,480,LEC,120,462910,20240813,probe00
0.4958333333333333,490,LEC,120,462910,20240813,probe00
0.49383333333333324,500,LEC,120,462910,20240813,probe00
0.4825000000000001,510,LEC,120,462910,20240813,probe00
0.5,520,LEC,120,462910,20240813,probe00
0.5003333333333334,530,LEC,120,462910,20240813,probe00
0.5015,540,LEC,120,462910,20240813,probe00
0.49216666666666664,550,LEC,120,462910,20240813,probe00
0.48800000000000004,560,LEC,120,462910,20240813,probe00
0.4869999999999999,570,LEC,120,462910,20240813,probe00
0.4936666666666668,580,LEC,120,462910,20240813,probe00
0.4863333333333333,590,LEC,120,462910,20240813,probe00
0.49516666666666675,600,LEC,120,462910,20240813,probe00
0.4851666666666666,610,LEC,120,462910,20240813,probe00
0.49616666666666664,620,LEC,120,462910,20240813,probe00
0.4881666666666667,630,LEC,120,462910,20240813,probe00
0.48333333333333345,640,LEC,120,462910,20240813,probe00
0.4918333333333333,650,LEC,120,462910,20240813,probe00
0.48900000000000005,660,LEC,120,462910,20240813,probe00
0.47516666666666674,670,LEC,120,462910,20240813,probe00
0.48816666666666664,680,LEC,120,462910,20240813,probe00
0.48249999999999993,690,LEC,120,462910,20240813,probe00
0.4851666666666668,700,LEC,120,462910,20240813,probe00
0.4919999999999998,710,LEC,120,462910,20240813,probe00
0.4988333333333332,720,LEC,120,462910,20240813,probe00
0.489,730,LEC,120,462910,20240813,probe00
0.4949999999999999,740,LEC,120,462910,20240813,probe00
0.4853333333333334,750,LEC,120,462910,20240813,probe00
0.5101666666666667,760,LEC,120,462910,20240813,probe00
0.4943333333333333,770,LEC,120,462910,20240813,probe00
0.4853333333333334,780,LEC,120,462910,20240813,probe00
0.5015000000000001,790,LEC,120,462910,20240813,probe00
0.5105000000000001,800,LEC,120,462910,20240813,probe00
0.4933333333333334,810,LEC,120,462910,20240813,probe00
0.48449999999999993,820,LEC,120,462910,20240813,probe00
0.4895000000000001,830,LEC,120,462910,20240813,probe00
0.4844999999999999,840,LEC,120,462910,20240813,probe00
0.49050000000000005,850,LEC,120,462910,20240813,probe00
0.48400000000000004,860,LEC,120,462910,20240813,probe00
0.49683333333333335,870,LEC,120,462910,20240813,probe00
0.49566666666666676,880,LEC,120,462910,20240813,probe00
0.5080000000000001,890,LEC,120,462910,20240813,probe00
0.4888333333333334,900,LEC,120,462910,20240813,probe00
0.4810000000000001,910,LEC,120,462910,20240813,probe00
0.5048333333333332,920,LEC,120,462910,20240813,probe00
0.48966666666666664,930,LEC,120,462910,20240813,probe00
0.49433333333333346,940,LEC,120,462910,20240813,probe00
0.5010000000000001,950,LEC,120,462910,20240813,probe00
0.49916666666666665,960,LEC,120,462910,20240813,probe00
0.4885,970,LEC,120,462910,20240813,probe00
0.4888333333333332,980,LEC,120,462910,20240813,probe00
0.4960000000000001,990,LEC,120,462910,20240813,probe00
0.4801666666666668,1000,LEC,120,462910,20240813,probe00
0.5093333333333333,1010,LEC,120,462910,20240813,probe00
0.4946666666666666,1020,LEC,120,462910,20240813,probe00
0.49083333333333334,1030,LEC,120,462910,20240813,probe00
0.49416666666666664,1040,LEC,120,462910,20240813,probe00
0.4986666666666666,1050,LEC,120,462910,20240813,probe00
0.4709999999999999,1060,LEC,120,462910,20240813,probe00
0.4898333333333335,1070,LEC,120,462910,20240813,probe00
0.4928333333333332,1080,LEC,120,462910,20240813,probe00
0.48033333333333317,1090,LEC,120,462910,20240813,probe00
0.49733333333333335,1100,LEC,120,462910,20240813,probe00
0.4958333333333334,1110,LEC,120,462910,20240813,probe00
0.48516666666666686,1120,LEC,120,462910,20240813,probe00
0.4788333333333333,1130,LEC,120,462910,20240813,probe00
0.4923333333333333,1140,LEC,120,462910,20240813,probe00
0.4885000000000001,1150,LEC,120,462910,20240813,probe00
0.48566666666666675,1160,LEC,120,462910,20240813,probe00
0.49016666666666664,1170,LEC,120,462910,20240813,probe00
0.5046666666666666,1180,LEC,120,462910,20240813,probe00
0.4879999999999999,1190,LEC,120,462910,20240813,probe00
0.49316666666666675,1200,LEC,120,462910,20240813,probe00
0.48449999999999993,1210,LEC,120,462910,20240813,probe00
0.4868333333333334,1220,LEC,120,462910,20240813,probe00
0.507,1230,LEC,120,462910,20240813,probe00
0.4893333333333332,1240,LEC,120,462910,20240813,probe00
0.48083333333333345,1250,LEC,120,462910,20240813,probe00
0.48633333333333345,1260,LEC,120,462910,20240813,probe00
0.4788333333333334,1270,LEC,120,462910,20240813,probe00
0.4863333333333334,1280,LEC,120,462910,20240813,probe00
0.49383333333333324,1290,LEC,120,462910,20240813,probe00
0.48933333333333345,1300,LEC,120,462910,20240813,probe00
0.4866666666666667,1310,LEC,120,462910,20240813,probe00
0.4888333333333331,1320,LEC,120,462910,20240813,probe00
0.4864999999999998,1330,LEC,120,462910,20240813,probe00
0.4903333333333334,1340,LEC,120,462910,20240813,probe00
0.47583333333333344,1350,LEC,120,462910,20240813,probe00
0.4894999999999999,1360,LEC,120,462910,20240813,probe00
0.49683333333333335,1370,LEC,120,462910,20240813,probe00
0.48416666666666663,1380,LEC,120,462910,20240813,probe00
0.4795000000000001,1390,LEC,120,462910,20240813,probe00
0.4863333333333334,1400,LEC,120,462910,20240813,probe00
0.4891666666666666,1410,LEC,120,462910,20240813,probe00
0.4823333333333333,1420,LEC,120,462910,20240813,probe00
0.4928333333333333,1430,LEC,120,462910,20240813,probe00
0.4805000000000002,1440,LEC,120,462910,20240813,probe00
0.4953333333333332,1450,LEC,120,462910,20240813,probe00
0.4926666666666666,1460,LEC,120,462910,20240813,probe00
0.4936666666666666,1470,LEC,120,462910,20240813,probe00
0.491,30,VIS,120,462910,20240813,probe00
0.48866666666666675,40,VIS,120,462910,20240813,probe00
0.4955000000000001,50,VIS,120,462910,20240813,probe00
0.5025,60,VIS,120,462910,20240813,probe00
0.4809999999999998,70,VIS,120,462910,20240813,probe00
0.4873333333333332,80,VIS,120,462910,20240813,probe00
0.4859999999999998,90,VIS,120,462910,20240813,probe00
0.49099999999999994,100,VIS,120,462910,20240813,probe00
0.4976666666666667,110,VIS,120,462910,20240813,probe00
0.47866666666666674,120,VIS,120,462910,20240813,probe00
0.47383333333333333,130,VIS,120,462910,20240813,probe00
0.4829999999999998,140,VIS,120,462910,20240813,probe00
0.4913333333333334,150,VIS,120,462910,20240813,probe00
0.4866666666666667,160,VIS,120,462910,20240813,probe00
0.49383333333333324,170,VIS,120,462910,20240813,probe00
0.49033333333333323,180,VIS,120,462910,20240813,probe00
0.49083333333333334,190,VIS,120,462910,20240813,probe00
0.493,200,VIS,120,462910,20240813,probe00
0.48033333333333345,210,VIS,120,462910,20240813,probe00
0.5023333333333335,220,VIS,120,462910,20240813,probe00
0.49766666666666654,230,VIS,120,462910,20240813,probe00
0.5003333333333333,240,VIS,120,462910,20240813,probe00
0.48349999999999993,250,VIS,120,462910,20240813,probe00
0.47899999999999987,260,VIS,120,462910,20240813,probe00
0.4878333333333334,270,VIS,120,462910,20240813,probe00
0.48066666666666663,280,VIS,120,462910,20240813,probe00
0.49083333333333345,290,VIS,120,462910,20240813,probe00
0.4925,300,VIS,120,462910,20240813,probe00
0.4975,310,VIS,120,462910,20240813,probe00
0.49183333333333334,320,VIS,120,462910,20240813,probe00
0.49316666666666686,330,VIS,120,462910,20240813,probe00
0.4825000000000001,340,VIS,120,462910,20240813,probe00
0.4890000000000001,350,VIS,120,462910,20240813,probe00
0.48649999999999993,360,VIS,120,462910,20240813,probe00
0.47933333333333344,370,VIS,120,462910,20240813,probe00
0.4895000000000001,380,VIS,120,462910,20240813,probe00
0.49016666666666675,390,VIS,120,462910,20240813,probe00
0.48233333333333306,400,VIS,120,462910,20240813,probe00
0.5046666666666667,410,VIS,120,462910,20240813,probe00
0.495,420,VIS,120,462910,20240813,probe00
0.5006666666666667,430,VIS,120,462910,20240813,probe00
0.49583333333333335,440,VIS,120,462910,20240813,probe00
0.4861666666666667,450,VIS,120,462910,20240813,probe00
0.4941666666666666,460,VIS,120,462910,20240813,probe00
0.48133333333333334,470,VIS,120,462910,20240813,probe00
0.49450000000000005,480,VIS,120,462910,20240813,probe00
0.49699999999999994,490,VIS,120,462910,20240813,probe00
0.4976666666666666,500,VIS,120,462910,20240813,probe00
0.49066666666666664,510,VIS,120,462910,20240813,probe00
0.4816666666666667,520,VIS,120,462910,20240813,probe00
0.49116666666666653,530,VIS,120,462910,20240813,probe00
0.47433333333333316,540,VIS,120,462910,20240813,probe00
0.49766666666666665,550,VIS,120,462910,20240813,probe00
0.4838333333333334,560,VIS,120,462910,20240813,probe00
0.48166666666666663,570,VIS,120,462910,20240813,probe00
0.4763333333333331,580,VIS,120,462910,20240813,probe00
0.4928333333333333,590,VIS,120,462910,20240813,probe00
0.5116666666666665,600,VIS,120,462910,20240813,probe00
0.4896666666666668,610,VIS,120,462910,20240813,probe00
0.4945000000000001,620,VIS,120,462910,20240813,probe00
0.47900000000000015,630,VIS,120,462910,20240813,probe00
0.4923333333333334,640,VIS,120,462910,20240813,probe00
0.4903333333333331,650,VIS,120,462910,20240813,probe00
0.4903333333333333,660,VIS,120,462910,20240813,probe00
0.4848333333333333,670,VIS,120,462910,20240813,probe00
0.49766666666666665,680,VIS,120,462910,20240813,probe00
0.4926666666666666,690,VIS,120,462910,20240813,probe00
0.5006666666666666,700,VIS,120,462910,20240813,probe00
0.48650000000000004,710,VIS,120,462910,20240813,probe00
0.4775,720,VIS,120,462910,20240813,probe00
0.4978333333333333,730,VIS,120,462910,20240813,probe00
0.4921666666666664,740,VIS,120,462910,20240813,probe00
0.4971666666666668,750,VIS,120,462910,20240813,probe00
0.4815,760,VIS,120,462910,20240813,probe00
0.495,770,VIS,120,462910,20240813,probe00
0.4893333333333333,780,VIS,120,462910,20240813,probe00
0.4858333333333333,790,VIS,120,462910,20240813,probe00
0.48249999999999993,800,VIS,120,462910,20240813,probe00
0.48550000000000004,810,VIS,120,462910,20240813,probe00
0.4811666666666665,820,VIS,120,462910,20240813,probe00
0.4906666666666667,830,VIS,120,462910,20240813,probe00
0.4758333333333332,840,VIS,120,462910,20240813,probe00
0.4923333333333332,850,VIS,120,462910,20240813,probe00
0.4994999999999999,860,VIS,120,462910,20240813,probe00
0.49,870,VIS,120,462910,20240813,probe00
0.49733333333333335,880,VIS,120,462910,20240813,probe00
0.4993333333333333,890,VIS,120,462910,20240813,probe00
0.48966666666666675,900,VIS,120,462910,20240813,probe00
0.4846666666666667,910,VIS,120,462910,20240813,probe00
0.49316666666666686,920,VIS,120,462910,20240813,probe00
0.48400000000000004,930,VIS,120,462910,20240813,probe00
0.48700000000000004,940,VIS,120,462910,20240813,probe00
0.4734999999999999,950,VIS,120,462910,20240813,probe00
0.4913333333333334,960,VIS,120,462910,20240813,probe00
0.48233333333333334,970,VIS,120,462910,20240813,probe00
0.49183333333333357,980,VIS,120,462910,20240813,probe00
0.4765,990,VIS,120,462910,20240813,probe00
0.4761666666666667,1000,VIS,120,462910,20240813,probe00
0.48366666666666674,1010,VIS,120,462910,20240813,probe00
