subject,date,probe,neuron_id,region,allen_acronym,x,y,z,p,r
462910,20240814,probe00,499,root,or,-3803.1513476253426,-2418.58358599713,-2399.1692299934107,0.0,0.3054758502860069
462910,20240814,probe00,500,root,or,-3803.1513476253426,-2418.58358599713,-2399.1692299934107,0.0,0.32252286361722654
462910,20240814,probe00,501,root,or,-3782.7499395556642,-2406.457139143755,-2324.1399568917823,0.0,0.5970991741777891
462910,20240814,probe00,503,root,or,-3782.7499395556642,-2406.457139143755,-2324.1399568917823,0.157,-0.10873546902446128
462910,20240814,probe00,505,root,or,-3782.7499395556642,-2406.457139143755,-2324.1399568917823,0.771,-0.03676532691157175
462910,20240814,probe00,506,root,or,-3769.1489744532473,-2398.3728255559,-2274.1203444400485,0.0,0.5981092310048026
462910,20240814,probe00,509,root,or,-3769.1489744532473,-2398.3728255559,-2274.1203444400485,0.299,-0.04291426049341264
462910,20240814,probe00,510,root,or,-3769.1489744532473,-2398.3728255559,-2274.1203444400485,0.0,0.19209480284621874
462910,20240814,probe00,512,root,or,-3775.9494174205083,-2402.4149588214204,-2299.1300050899445,0.0,0.49890667532004906
462910,20240814,probe00,518,root,or,-3762.348531485986,-2394.33069229038,-2249.1106837901534,0.0,0.2859172674983983
462910,20240814,probe00,520,root,or,-3755.54800935083,-2390.288511968045,-2224.100731988316,0.0,-0.11419949057153839
462910,20240814,probe00,522,root,or,-3762.348531485986,-2394.33069229038,-2249.1106837901534,0.921,-0.020610148255514563
462910,20240814,probe00,528,root,or,-3741.947123416308,-2382.204245437005,-2174.0814106885246,0.968,-0.007511982368861941
462910,20240814,probe00,530,root,or,-3741.947123416308,-2382.204245437005,-2174.0814106885246,0.0,0.6096703861286918
462910,20240814,probe00,534,AUD,AUDd6b,-3728.3461583138906,-2374.11993184915,-2124.0617982367908,0.211,0.15898067150296585
462910,20240814,probe00,535,AUD,AUDd6b,-3728.3461583138906,-2374.11993184915,-2124.0617982367908,0.0,0.386116599756927
462910,20240814,probe00,541,AUD,AUDd6b,-3735.146601281152,-2378.1620651146704,-2149.0714588866867,0.801,-0.07556473903675937
462910,20240814,probe00,545,AUD,AUDd6b,-3721.545715346629,-2370.0777985836294,-2099.0521375868957,0.0,0.38005838100633893
462910,20240814,probe00,549,AUD,AUDd6b,-3721.545715346629,-2370.0777985836294,-2099.0521375868957,0.021,-0.06813760087429334
462910,20240814,probe00,550,AUD,AUDd6b,-3721.545715346629,-2370.0777985836294,-2099.0521375868957,0.015,0.05922879332699155
462910,20240814,probe00,551,AUD,AUDd6b,-3714.745193211474,-2366.0356182612954,-2074.042185785059,0.0,0.3663618663173124
462910,20240814,probe00,553,AUD,AUDd6a,-3707.944750244212,-2361.9934849957745,-2049.032525135162,0.425,0.021014599004043684
462910,20240814,probe00,557,root,SSs6a,-3691.484661250663,-2352.2097292030185,-1988.498050840243,0.0,0.5623097284925048
462910,20240814,probe00,561,root,SSs6a,-3691.484661250663,-2352.2097292030185,-1988.498050840243,0.837,-0.015239522278239062
462910,20240814,probe00,563,root,SSs6a,-3691.484661250663,-2352.2097292030185,-1988.498050840243,0.468,-0.03633116416939887
462910,20240814,probe00,565,root,SSs6a,-3686.903728256052,-2349.4868563352093,-1971.6509748178876,0.0,0.3114894945758703
462910,20240814,probe00,566,root,SSs6a,-3686.903728256052,-2349.4868563352093,-1971.6509748178876,0.0,0.468526469165594
462910,20240814,probe00,569,root,SSs6a,-3686.903728256052,-2349.4868563352093,-1971.6509748178876,0.558,-0.03277899440451687
462910,20240814,probe00,570,root,SSs6a,-3677.741808937536,-2344.0410789010516,-1937.956626646611,0.0,0.19759800788502224
462910,20240814,probe00,573,root,SSs6a,-3677.741808937536,-2344.0410789010516,-1937.956626646611,0.0,0.32878560304169646
462910,20240814,probe00,577,root,SSs6a,-3677.741808937536,-2344.0410789010516,-1937.956626646611,0.019,0.17462202014787578
462910,20240814,probe00,579,root,SSs6a,-3677.741808937536,-2344.0410789010516,-1937.956626646611,0.197,-0.06257836724953397
462910,20240814,probe00,582,root,SSs6a,-3673.160875942925,-2341.318206033243,-1921.1095506242566,0.0,0.2420386109405787
462910,20240814,probe00,583,root,SSs6a,-3673.160875942925,-2341.318206033243,-1921.1095506242566,0.0,0.24957705927572824
462910,20240814,probe00,584,root,SSs6a,-3673.160875942925,-2341.318206033243,-1921.1095506242566,0.0,0.496936376630169
462910,20240814,probe00,585,root,SSs6a,-3668.57988961902,-2338.595301466894,-1904.2622784753346,0.0,0.5412000512412646
462910,20240814,probe00,586,root,SSs6a,-3673.160875942925,-2341.318206033243,-1921.1095506242566,0.0,0.4677023642973417
462910,20240814,probe00,587,root,SSs6a,-3668.57988961902,-2338.595301466894,-1904.2622784753346,0.0,0.4223737587319149
462910,20240814,probe00,588,root,SSs6a,-3663.9989566244085,-2335.872428599085,-1887.4152024529797,0.0,0.33001753050519844
462910,20240814,probe00,590,root,SSs6a,-3673.160875942925,-2341.318206033243,-1921.1095506242566,0.0,0.24922694900233716
462910,20240814,probe00,591,root,SSs6a,-3668.57988961902,-2338.595301466894,-1904.2622784753346,0.0,0.3261817330651481
462910,20240814,probe00,592,root,SSs6a,-3668.57988961902,-2338.595301466894,-1904.2622784753346,0.0,0.1731614174735774
462910,20240814,probe00,594,root,SSs6a,-3663.9989566244085,-2335.872428599085,-1887.4152024529797,0.0,0.2218266668817837
462910,20240814,probe00,595,root,SSs6a,-3663.9989566244085,-2335.872428599085,-1887.4152024529797,0.0,0.38414907735268256
462910,20240814,probe00,600,root,SSs6a,-3654.8370373058924,-2330.4266511649275,-1853.7208542817032,0.0,0.24693105456074765
462910,20240814,probe00,601,root,SSs6a,-3654.8370373058924,-2330.4266511649275,-1853.7208542817032,0.051,0.13564978488104426
462910,20240814,probe00,603,root,SSs6a,-3650.256104311281,-2327.7037782971183,-1836.8737782593478,0.0,0.21503054783894404
462910,20240814,probe00,606,root,SSs6a,-3654.8370373058924,-2330.4266511649275,-1853.7208542817032,0.002,0.16798464456562323
462910,20240814,probe00,608,root,SSs6a,-3659.418023629797,-2333.149555731276,-1870.568126430625,0.878,0.021699919867328554
462910,20240814,probe00,610,root,SSs6a,-3650.256104311281,-2327.7037782971183,-1836.8737782593478,0.325,0.15139278924109387
462910,20240814,probe00,614,root,SSs6a,-3650.256104311281,-2327.7037782971183,-1836.8737782593478,0.614,0.08375448974572121
462910,20240814,probe00,615,root,SSs6a,-3645.67517131667,-2324.9809054293096,-1820.026702236994,0.0,0.48357761505762004
462910,20240814,probe00,616,root,SSs6a,-3650.256104311281,-2327.7037782971183,-1836.8737782593478,0.0,0.5793098726680772
462910,20240814,probe00,618,root,SSs6a,-3650.256104311281,-2327.7037782971183,-1836.8737782593478,0.0,0.3985188615753148
462910,20240814,probe00,619,root,SSs6a,-3645.67517131667,-2324.9809054293096,-1820.026702236994,0.0,0.5020102823126957
462910,20240814,probe00,621,root,SSs6a,-3641.0941849927653,-2322.2580008629607,-1803.1794300880713,0.0,0.39230195807925383
462910,20240814,probe00,622,root,SSs6a,-3636.513251998154,-2319.535127995152,-1786.332354065717,0.749,0.026431564394087358
462910,20240814,probe00,625,root,SSs6a,-3636.513251998154,-2319.535127995152,-1786.332354065717,0.0,0.1399494568629565
462910,20240814,probe00,626,root,SSs6a,-3641.0941849927653,-2322.2580008629607,-1803.1794300880713,0.0,0.3833477585591597
462910,20240814,probe00,627,root,SSs6a,-3636.513251998154,-2319.535127995152,-1786.332354065717,0.609,0.10802315301418676
462910,20240814,probe00,628,root,SSs6a,-3641.0941849927653,-2322.2580008629607,-1803.1794300880713,0.0,0.15974472385641428
462910,20240814,probe00,631,root,SSs6a,-3627.3513326796374,-2314.089350560994,-1752.6380058944399,0.0,0.4270198302080733
462910,20240814,probe00,632,root,SSs6a,-3627.3513326796374,-2314.089350560994,-1752.6380058944399,0.998,0.0009073944532828893
462910,20240814,probe00,634,root,SSs6a,-3631.9322656742493,-2316.812223428803,-1769.4850819167953,0.0,0.3128062679188009
462910,20240814,probe00,635,root,SSs6a,-3627.3513326796374,-2314.089350560994,-1752.6380058944399,0.641,0.08325880076826696
462910,20240814,probe00,636,root,SSs6a,-3631.9322656742493,-2316.812223428803,-1769.4850819167953,0.724,0.037819972977921994
462910,20240814,probe00,639,root,SSs6a,-3622.7703996850264,-2311.3664776931855,-1735.790929872086,0.395,0.13972715897101692
462910,20240814,probe00,640,root,SSs6a,-3622.7703996850264,-2311.3664776931855,-1735.790929872086,0.0,0.4245580899870437
462910,20240814,probe00,644,root,SSs6a,-3622.7703996850264,-2311.3664776931855,-1735.790929872086,0.0,0.5719680210873167
462910,20240814,probe00,645,root,SSs6a,-3618.1894133611213,-2308.643573126836,-1718.9436577231634,0.0,0.7440056449881602
462910,20240814,probe00,646,root,SSs6a,-3622.7703996850264,-2311.3664776931855,-1735.790929872086,0.0,0.45364153209721403
462910,20240814,probe00,648,root,SSs6a,-3613.60848036651,-2305.9207002590274,-1702.096581700808,0.0,0.2666257458865181
462910,20240814,probe00,650,root,SSs6a,-3618.1894133611213,-2308.643573126836,-1718.9436577231634,0.287,-0.09263275786777372
462910,20240814,probe00,651,root,SSs6a,-3618.1894133611213,-2308.643573126836,-1718.9436577231634,0.0,0.2591794732800883
462910,20240814,probe00,653,root,SSs6a,-3613.60848036651,-2305.9207002590274,-1702.096581700808,0.636,0.07744352697307944
462910,20240814,probe00,654,root,SSs6a,-3618.1894133611213,-2308.643573126836,-1718.9436577231634,0.0,0.2032093255134685
462910,20240814,probe00,656,root,SSs6a,-3609.027547371899,-2303.197827391218,-1685.2495056784542,0.0,0.3955146308542538
462910,20240814,probe00,657,root,SSs6a,-3609.027547371899,-2303.197827391218,-1685.2495056784542,0.0,0.40625102052421136
462910,20240814,probe00,658,root,SSs6a,-3613.60848036651,-2305.9207002590274,-1702.096581700808,0.0,0.4353115809239515
462910,20240814,probe00,661,root,SSs6a,-3609.027547371899,-2303.197827391218,-1685.2495056784542,0.0,0.2712187956149183
462910,20240814,probe00,663,root,SSs6a,-3613.60848036651,-2305.9207002590274,-1702.096581700808,0.0,0.20198182944227772
462910,20240814,probe00,664,root,SSs5,-3598.8903070109923,-2297.1723263053827,-1647.9682664160634,0.768,0.014853529107605222
462910,20240814,probe00,668,root,SSs5,-3598.8903070109923,-2297.1723263053827,-1647.9682664160634,0.0,0.41077740618914477
462910,20240814,probe00,669,root,SSs5,-3604.0753190818155,-2300.254259331584,-1667.0369348809263,0.0,0.45224091543762124
462910,20240814,probe00,671,root,SSs5,-3604.0753190818155,-2300.254259331584,-1667.0369348809263,0.0,0.21298893802897215
462910,20240814,probe00,673,root,SSp-bfd5,-3588.5202225076164,-2291.008424374413,-1609.8307074969262,0.0,0.629358541595877
462910,20240814,probe00,675,root,SSp-bfd5,-3588.5202225076164,-2291.008424374413,-1609.8307074969262,0.233,0.09500694915985054
462910,20240814,probe00,677,root,SSp-bfd5,-3593.705294940168,-2294.090393279181,-1628.8995979512003,0.078,0.1226189337663473
462910,20240814,probe00,678,root,SSp-bfd5,-3593.705294940168,-2294.090393279181,-1628.8995979512003,0.0,0.4543344531388608
462910,20240814,probe00,685,root,SSp-bfd5,-3567.7801138625937,-2278.6806563910404,-1533.5558116480624,0.0,0.44176146784506853
462910,20240814,probe00,686,root,SSp-bfd5,-3572.9651259334173,-2281.7625894172415,-1552.6244801129253,0.0,0.4095640229257237
462910,20240814,probe00,687,root,SSp-bfd5,-3562.59510179177,-2275.5987233648393,-1514.4871431831998,0.0,0.5453705686485653
462910,20240814,probe00,693,root,SSp-bfd5,-3526.29983621082,-2254.0250845457285,-1381.0057979609242,0.568,0.05494851358474151
462910,20240814,probe00,698,root,SSp-bfd5,-3526.29983621082,-2254.0250845457285,-1381.0057979609242,0.869,-0.003233875481630266
462910,20240814,probe00,702,root,SSp-bfd4,-3505.5597275657974,-2241.6973165623563,-1304.730902112061,0.0,0.30485096471380346
462910,20240814,probe00,718,root,SSp-bfd4,-3490.004630991598,-2232.451481605185,-1247.5246747280605,0.617,0.022139467831585942
462910,20240814,probe00,720,root,SSp-bfd4,-3479.6345464882224,-2226.287579674215,-1209.387115808923,0.09,0.13769414127795365
462910,20240814,probe00,723,root,SSp-bfd4,-3469.264461984847,-2220.1236777432455,-1171.2495568897857,0.79,0.14871301699684092
462910,20240814,probe01,25,dCA1,CA1,-1891.078416901367,-1973.3136468172002,-1463.5487732743031,0.361,0.07161889282664206
462910,20240814,probe01,26,dCA1,CA1,-1894.593443550116,-1971.3419716718313,-1449.1003471024987,0.0,-0.3394990321115735
462910,20240814,probe01,30,dCA1,CA1,-1898.1084701988652,-1969.3702965264629,-1434.651920930694,0.927,0.00791551926858805
462910,20240814,probe01,32,dCA1,CA1,-1898.1084701988652,-1969.3702965264629,-1434.651920930694,0.342,0.03620280693731784
462910,20240814,probe01,44,dCA1,CA1,-1908.6535569651628,-1963.455267264803,-1391.3066143816402,0.895,-0.00801155030432537
462910,20240814,probe01,46,dCA1,CA1,-1908.6535569651628,-1963.455267264803,-1391.3066143816402,0.617,0.06276303914268608
462910,20240814,probe01,47,dCA1,CA1,-1908.6535569651628,-1963.455267264803,-1391.3066143816402,0.0,0.3214771160179057
462910,20240814,probe01,53,dCA1,CA1,-1912.1685836139118,-1961.4835921194342,-1376.8581882098356,0.0,0.30830223444838617
462910,20240814,probe01,54,dCA1,CA1,-1915.6836102626607,-1959.5119169740653,-1362.409762038031,0.655,-0.009214033820003189
462910,20240814,probe01,57,dCA1,CA1,-1915.6836102626607,-1959.5119169740653,-1362.409762038031,0.077,-0.15650837828790326
462910,20240814,probe01,73,dCA1,CA1,-1933.2587435064063,-1949.6535412472222,-1290.1676311790084,0.0,0.26044375561821653
462910,20240814,probe01,80,dCA1,CA1,-1954.3489033989006,-1937.8234903750101,-1203.4770741481814,0.61,-0.021373551195170076
462910,20240814,probe01,85,dCA1,CA1,-1957.8639300476498,-1935.8518152296413,-1189.0286479763768,0.0,0.13562129066555068
462910,20240814,probe01,89,dCA1,CA1,-1968.4090099938971,-1929.9367897935354,-1145.6833694609634,0.949,0.03896973508377914
462910,20240814,probe01,91,dCA1,CA1,-1968.4090099938971,-1929.9367897935354,-1145.6833694609634,0.0,0.16578680403509813
462910,20240814,probe01,93,dCA1,CA1,-1964.893983345148,-1931.908464938904,-1160.1317956327678,0.795,0.022489163889508692
462910,20240814,probe01,103,root,ccs,-1985.984156877743,-1920.0784064155844,-1073.4411825346597,0.213,0.06558357325237846
462910,20240814,probe01,105,root,ccs,-1989.4991835264923,-1918.1067312702155,-1058.9927563628553,0.0,0.22150488340826233
462910,20240814,probe01,106,root,VISa6b,-2003.5592901214886,-1910.2200306887407,-1001.1990516756372,0.0,0.5247066223778568
462910,20240814,probe01,108,root,scwm,-1996.5292368239905,-1914.1633809794782,-1030.095904019246,0.0,0.37714892642851827
462910,20240814,probe01,127,dCA1,CA1,-1868.5955563903537,-1985.9249017794154,-1555.963990194482,0.013,-0.060998278377335124
462910,20240814,probe01,137,dCA1,CA1,-1886.170689634099,-1976.066526052572,-1483.7218593354594,0.25,-0.12554220335938376
462910,20240814,probe01,138,dCA1,CA1,-1886.170689634099,-1976.066526052572,-1483.7218593354594,0.0,0.2937307810071996
462910,20240814,probe01,140,dCA1,CA1,-1889.685716282848,-1974.0948509072032,-1469.2734331636548,0.424,-0.047014712876557785
462910,20240814,probe01,144,dCA1,CA1,-1889.685716282848,-1974.0948509072032,-1469.2734331636548,0.17,-0.09425908582886991
462910,20240814,probe01,147,dCA1,CA1,-1893.2007429315972,-1972.1231757618348,-1454.8250069918504,0.0,-0.18889407116682266
462910,20240814,probe01,154,dCA1,CA1,-1893.2007429315972,-1972.1231757618348,-1454.8250069918504,0.0,0.12652999498222386
462910,20240814,probe01,159,dCA1,CA1,-1903.7458296978946,-1966.208146500175,-1411.4797004427962,0.512,0.07031305729119594
462910,20240814,probe01,161,dCA1,CA1,-1903.7458296978946,-1966.208146500175,-1411.4797004427962,0.703,0.019505568397233854
462910,20240814,probe01,163,dCA1,CA1,-1903.7458296978946,-1966.208146500175,-1411.4797004427962,0.613,-0.09522009479080216
462910,20240814,probe01,167,dCA1,CA1,-1910.775882995393,-1962.2647962094375,-1382.5828480991872,0.779,0.01266790755491324
462910,20240814,probe01,168,dCA1,CA1,-1917.8059362928911,-1958.3214459187002,-1353.6859957555782,0.68,-0.06663021447251385
462910,20240814,probe01,170,dCA1,CA1,-1910.775882995393,-1962.2647962094375,-1382.5828480991872,0.0,0.2472683748771029
462910,20240814,probe01,172,dCA1,CA1,-1914.290909644142,-1960.2931210640686,-1368.1344219273828,0.095,0.2771078588358633
462910,20240814,probe01,179,dCA1,CA1,-1921.3209629416403,-1956.3497707733316,-1339.2375695837736,0.0,0.10277792546354886
462910,20240814,probe01,184,dCA1,CA1,-1924.8359895903893,-1954.3780956279627,-1324.7891434119692,0.691,0.015601361821664328
462910,20240814,probe01,191,dCA1,CA1,-1935.3810695366365,-1948.4630701918568,-1281.4438648965556,0.261,-0.0914789849099954
462910,20240814,probe01,192,dCA1,CA1,-1931.8660428878875,-1950.4347453372254,-1295.89229106836,0.0,0.5472419551342009
462910,20240814,probe01,193,dCA1,CA1,-1935.3810695366365,-1948.4630701918568,-1281.4438648965556,0.128,0.09754669544533377
462910,20240814,probe01,194,dCA1,CA1,-1935.3810695366365,-1948.4630701918568,-1281.4438648965556,0.275,-0.09747278574884134
462910,20240814,probe01,200,dCA1,CA1,-1928.3510162391383,-1952.406420482594,-1310.3407172401646,0.24,0.14425553922247347
462910,20240814,probe01,209,dCA1,CA1,-1942.4111228341346,-1944.5197199011195,-1252.5470125529466,0.0,-0.3011933661242704
462910,20240814,probe01,228,root,ccs,-1984.5914562592243,-1920.8596105055876,-1079.1658424240113,0.338,0.03848697179693613
462910,20240814,probe01,244,dCA1,CA1,-1859.8134310904384,-1990.851037455661,-1592.062689210752,0.0,0.11350973072074887
462910,20240814,probe01,252,dCA1,CA1,-1884.4186210417072,-1977.0493095253032,-1490.9236919913,0.0,0.33268847932324724
462910,20240814,probe01,257,dCA1,CA1,-1887.9336476904562,-1975.0776343799344,-1476.475265819496,0.223,-0.15219502801105592
462910,20240814,probe01,261,dCA1,CA1,-1887.9336476904562,-1975.0776343799344,-1476.475265819496,0.416,-0.0443334758835604
462910,20240814,probe01,267,dCA1,CA1,-1894.9637009879546,-1971.1342840891973,-1447.5784134758867,0.0,0.2851307433142651
462910,20240814,probe01,271,dCA1,CA1,-1894.9637009879546,-1971.1342840891973,-1447.5784134758867,0.948,-0.0076486452602322254
