subject,session,source_region,target_region,region_pair,position,accuracy,decoder_type,is_far
459601,20240409,VIS,TEa,VIS->TEa,1125.0,0.5357142857142857,source,1
459601,20240409,VIS,TEa,VIS->TEa,1135.0,0.5357142857142857,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1135.0,0.75,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1135.0,0.42857142857142855,source,1
459601,20240409,VIS,TEa,VIS->TEa,1145.0,0.4642857142857143,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1145.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1145.0,0.6428571428571429,source,1
459601,20240409,VIS,TEa,VIS->TEa,1155.0,0.5,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1155.0,0.5357142857142857,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1155.0,0.42857142857142855,source,1
459601,20240409,VIS,TEa,VIS->TEa,1165.0,0.7142857142857143,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1165.0,0.8214285714285714,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1165.0,0.6071428571428571,source,1
459601,20240409,VIS,TEa,VIS->TEa,1175.0,0.6428571428571429,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1175.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1175.0,0.35714285714285715,source,1
459601,20240409,VIS,TEa,VIS->TEa,1185.0,0.39285714285714285,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1185.0,0.5714285714285714,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1185.0,0.5357142857142857,source,1
459601,20240409,VIS,TEa,VIS->TEa,1195.0,0.42857142857142855,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1195.0,0.75,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1195.0,0.5357142857142857,source,1
459601,20240409,VIS,TEa,VIS->TEa,1205.0,0.5714285714285714,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1205.0,0.5,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1205.0,0.6071428571428571,source,1
459601,20240409,VIS,TEa,VIS->TEa,1215.0,0.5714285714285714,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1215.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1215.0,0.5,source,1
459601,20240409,VIS,TEa,VIS->TEa,1225.0,0.42857142857142855,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1225.0,0.6428571428571429,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1225.0,0.5357142857142857,source,1
459601,20240409,VIS,TEa,VIS->TEa,1235.0,0.39285714285714285,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1235.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1235.0,0.5,source,1
459601,20240409,VIS,TEa,VIS->TEa,1245.0,0.5714285714285714,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1245.0,0.75,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1245.0,0.5714285714285714,source,1
459601,20240409,VIS,TEa,VIS->TEa,1255.0,0.39285714285714285,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1255.0,0.6071428571428571,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1255.0,0.4642857142857143,source,1
459601,20240409,VIS,TEa,VIS->TEa,1265.0,0.4642857142857143,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1265.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1265.0,0.4642857142857143,source,1
459601,20240409,VIS,TEa,VIS->TEa,1275.0,0.6071428571428571,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1275.0,0.7142857142857143,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1275.0,0.5714285714285714,source,1
459601,20240409,VIS,TEa,VIS->TEa,1285.0,0.5,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1285.0,0.5714285714285714,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1285.0,0.6785714285714286,source,1
459601,20240409,VIS,TEa,VIS->TEa,1295.0,0.7142857142857143,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1295.0,0.7857142857142857,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1295.0,0.8214285714285714,source,1
459601,20240409,VIS,TEa,VIS->TEa,1305.0,0.6071428571428571,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1305.0,0.6428571428571429,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1305.0,0.6785714285714286,source,1
459601,20240409,VIS,TEa,VIS->TEa,1315.0,0.39285714285714285,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1315.0,0.5357142857142857,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1315.0,0.5714285714285714,source,1
459601,20240409,VIS,TEa,VIS->TEa,1325.0,0.42857142857142855,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1325.0,0.6071428571428571,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1325.0,0.4642857142857143,source,1
459601,20240409,VIS,TEa,VIS->TEa,1335.0,0.39285714285714285,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1335.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1335.0,0.6071428571428571,source,1
459601,20240409,VIS,TEa,VIS->TEa,1345.0,0.39285714285714285,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1345.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1345.0,0.6071428571428571,source,1
459601,20240409,VIS,TEa,VIS->TEa,1355.0,0.5357142857142857,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1355.0,0.6071428571428571,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1355.0,0.6785714285714286,source,1
459601,20240409,VIS,TEa,VIS->TEa,1365.0,0.75,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1365.0,0.6785714285714286,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1365.0,0.75,source,1
459601,20240409,VIS,TEa,VIS->TEa,1375.0,0.7142857142857143,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1375.0,0.6428571428571429,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1375.0,0.75,source,1
459601,20240409,VIS,TEa,VIS->TEa,1385.0,0.8928571428571429,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1385.0,0.4642857142857143,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1385.0,0.8214285714285714,source,1
459601,20240409,VIS,TEa,VIS->TEa,1395.0,0.7142857142857143,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1395.0,0.6071428571428571,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1395.0,0.7857142857142857,source,1
459601,20240409,VIS,TEa,VIS->TEa,1405.0,0.6428571428571429,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1405.0,0.6428571428571429,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1405.0,0.7857142857142857,source,1
459601,20240409,VIS,TEa,VIS->TEa,1415.0,0.6071428571428571,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1415.0,0.7142857142857143,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1415.0,0.75,source,1
459601,20240409,VIS,TEa,VIS->TEa,1425.0,0.8214285714285714,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1425.0,0.6428571428571429,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1425.0,0.7142857142857143,source,1
459601,20240409,VIS,TEa,VIS->TEa,1435.0,0.6428571428571429,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1435.0,0.4642857142857143,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1435.0,0.8214285714285714,source,1
459601,20240409,VIS,TEa,VIS->TEa,1445.0,0.6785714285714286,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1445.0,0.8214285714285714,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1445.0,0.6785714285714286,source,1
459601,20240409,VIS,TEa,VIS->TEa,1455.0,0.6428571428571429,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1455.0,0.6428571428571429,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1455.0,0.6785714285714286,source,1
459601,20240409,VIS,TEa,VIS->TEa,1465.0,0.5357142857142857,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1465.0,0.75,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1465.0,0.75,source,1
459601,20240409,VIS,TEa,VIS->TEa,1475.0,0.5714285714285714,predicted_target_rrr,1
459601,20240409,VIS,TEa,VIS->TEa,1475.0,0.7857142857142857,actual_target,1
459601,20240409,VIS,TEa,VIS->TEa,1475.0,0.7857142857142857,source,1
459601,20240410,CA1,PERI,CA1->PERI,25.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,25.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,25.0,0.5652173913043478,source,1
459601,20240410,CA1,PERI,CA1->PERI,35.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,35.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,35.0,0.5652173913043478,source,1
459601,20240410,CA1,PERI,CA1->PERI,45.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,45.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,45.0,0.45652173913043476,source,1
459601,20240410,CA1,PERI,CA1->PERI,55.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,55.0,0.5434782608695652,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,55.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,65.0,0.5869565217391305,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,65.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,65.0,0.4782608695652174,source,1
459601,20240410,CA1,PERI,CA1->PERI,75.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,75.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,75.0,0.6086956521739131,source,1
459601,20240410,CA1,PERI,CA1->PERI,85.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,85.0,0.5,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,85.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,95.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,95.0,0.41304347826086957,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,95.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,105.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,105.0,0.5,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,105.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,115.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,115.0,0.5,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,115.0,0.43478260869565216,source,1
459601,20240410,CA1,PERI,CA1->PERI,125.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,125.0,0.6086956521739131,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,125.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,135.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,135.0,0.5652173913043478,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,135.0,0.5869565217391305,source,1
459601,20240410,CA1,PERI,CA1->PERI,145.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,145.0,0.45652173913043476,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,145.0,0.4782608695652174,source,1
459601,20240410,CA1,PERI,CA1->PERI,155.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,155.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,155.0,0.43478260869565216,source,1
459601,20240410,CA1,PERI,CA1->PERI,165.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,165.0,0.41304347826086957,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,165.0,0.391304347826087,source,1
459601,20240410,CA1,PERI,CA1->PERI,175.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,175.0,0.41304347826086957,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,175.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,185.0,0.32608695652173914,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,185.0,0.5434782608695652,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,185.0,0.43478260869565216,source,1
459601,20240410,CA1,PERI,CA1->PERI,195.0,0.3695652173913043,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,195.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,195.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,205.0,0.43478260869565216,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,205.0,0.5652173913043478,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,205.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,215.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,215.0,0.41304347826086957,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,215.0,0.5652173913043478,source,1
459601,20240410,CA1,PERI,CA1->PERI,225.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,225.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,225.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,235.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,235.0,0.2826086956521739,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,235.0,0.45652173913043476,source,1
459601,20240410,CA1,PERI,CA1->PERI,245.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,245.0,0.5,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,245.0,0.5,source,1
459601,20240410,CA1,PERI,CA1->PERI,255.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,255.0,0.32608695652173914,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,255.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,265.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,265.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,265.0,0.34782608695652173,source,1
459601,20240410,CA1,PERI,CA1->PERI,275.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,275.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,275.0,0.3695652173913043,source,1
459601,20240410,CA1,PERI,CA1->PERI,285.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,285.0,0.4782608695652174,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,285.0,0.4782608695652174,source,1
459601,20240410,CA1,PERI,CA1->PERI,295.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,295.0,0.5652173913043478,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,295.0,0.30434782608695654,source,1
459601,20240410,CA1,PERI,CA1->PERI,305.0,0.43478260869565216,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,305.0,0.5434782608695652,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,305.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,315.0,0.34782608695652173,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,315.0,0.6086956521739131,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,315.0,0.4782608695652174,source,1
459601,20240410,CA1,PERI,CA1->PERI,325.0,0.34782608695652173,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,325.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,325.0,0.34782608695652173,source,1
459601,20240410,CA1,PERI,CA1->PERI,335.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,335.0,0.45652173913043476,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,335.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,345.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,345.0,0.45652173913043476,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,345.0,0.3695652173913043,source,1
459601,20240410,CA1,PERI,CA1->PERI,355.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,355.0,0.4782608695652174,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,355.0,0.6304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,365.0,0.41304347826086957,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,365.0,0.5434782608695652,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,365.0,0.45652173913043476,source,1
459601,20240410,CA1,PERI,CA1->PERI,375.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,375.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,375.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,385.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,385.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,385.0,0.45652173913043476,source,1
459601,20240410,CA1,PERI,CA1->PERI,395.0,0.43478260869565216,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,395.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,395.0,0.43478260869565216,source,1
459601,20240410,CA1,PERI,CA1->PERI,405.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,405.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,405.0,0.4782608695652174,source,1
459601,20240410,CA1,PERI,CA1->PERI,415.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,415.0,0.3695652173913043,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,415.0,0.5,source,1
459601,20240410,CA1,PERI,CA1->PERI,425.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,425.0,0.5,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,425.0,0.5,source,1
459601,20240410,CA1,PERI,CA1->PERI,435.0,0.3695652173913043,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,435.0,0.6086956521739131,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,435.0,0.43478260869565216,source,1
459601,20240410,CA1,PERI,CA1->PERI,445.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,445.0,0.5434782608695652,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,445.0,0.391304347826087,source,1
459601,20240410,CA1,PERI,CA1->PERI,455.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,455.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,455.0,0.45652173913043476,source,1
459601,20240410,CA1,PERI,CA1->PERI,465.0,0.45652173913043476,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,465.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,465.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,475.0,0.391304347826087,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,475.0,0.5652173913043478,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,475.0,0.4782608695652174,source,1
459601,20240410,CA1,PERI,CA1->PERI,485.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,485.0,0.5434782608695652,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,485.0,0.5434782608695652,source,1
459601,20240410,CA1,PERI,CA1->PERI,495.0,0.43478260869565216,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,495.0,0.717391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,495.0,0.4782608695652174,source,1
459601,20240410,CA1,PERI,CA1->PERI,505.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,505.0,0.6521739130434783,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,505.0,0.5869565217391305,source,1
459601,20240410,CA1,PERI,CA1->PERI,515.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,515.0,0.6521739130434783,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,515.0,0.5434782608695652,source,1
459601,20240410,CA1,PERI,CA1->PERI,525.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,525.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,525.0,0.6956521739130435,source,1
459601,20240410,CA1,PERI,CA1->PERI,535.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,535.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,535.0,0.6086956521739131,source,1
459601,20240410,CA1,PERI,CA1->PERI,545.0,0.5869565217391305,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,545.0,0.5434782608695652,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,545.0,0.5869565217391305,source,1
459601,20240410,CA1,PERI,CA1->PERI,555.0,0.6304347826086957,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,555.0,0.5652173913043478,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,555.0,0.8043478260869565,source,1
459601,20240410,CA1,PERI,CA1->PERI,565.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,565.0,0.6086956521739131,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,565.0,0.717391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,575.0,0.6304347826086957,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,575.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,575.0,0.7608695652173914,source,1
459601,20240410,CA1,PERI,CA1->PERI,585.0,0.5869565217391305,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,585.0,0.6521739130434783,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,585.0,0.7608695652173914,source,1
459601,20240410,CA1,PERI,CA1->PERI,595.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,595.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,595.0,0.6521739130434783,source,1
459601,20240410,CA1,PERI,CA1->PERI,605.0,0.5652173913043478,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,605.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,605.0,0.6086956521739131,source,1
459601,20240410,CA1,PERI,CA1->PERI,615.0,0.6304347826086957,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,615.0,0.6304347826086957,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,615.0,0.5217391304347826,source,1
459601,20240410,CA1,PERI,CA1->PERI,625.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,625.0,0.5,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,625.0,0.6086956521739131,source,1
459601,20240410,CA1,PERI,CA1->PERI,635.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,635.0,0.6521739130434783,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,635.0,0.5652173913043478,source,1
459601,20240410,CA1,PERI,CA1->PERI,645.0,0.5434782608695652,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,645.0,0.6521739130434783,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,645.0,0.6304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,655.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,655.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,655.0,0.6521739130434783,source,1
459601,20240410,CA1,PERI,CA1->PERI,665.0,0.41304347826086957,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,665.0,0.6521739130434783,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,665.0,0.5652173913043478,source,1
459601,20240410,CA1,PERI,CA1->PERI,675.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,675.0,0.43478260869565216,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,675.0,0.34782608695652173,source,1
459601,20240410,CA1,PERI,CA1->PERI,685.0,0.3695652173913043,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,685.0,0.6739130434782609,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,685.0,0.6086956521739131,source,1
459601,20240410,CA1,PERI,CA1->PERI,695.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,695.0,0.5217391304347826,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,695.0,0.5,source,1
459601,20240410,CA1,PERI,CA1->PERI,705.0,0.4782608695652174,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,705.0,0.5869565217391305,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,705.0,0.5652173913043478,source,1
459601,20240410,CA1,PERI,CA1->PERI,715.0,0.5,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,715.0,0.6086956521739131,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,715.0,0.5,source,1
459601,20240410,CA1,PERI,CA1->PERI,725.0,0.5217391304347826,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,725.0,0.5652173913043478,actual_target,1
459601,20240410,CA1,PERI,CA1->PERI,725.0,0.41304347826086957,source,1
459601,20240410,CA1,PERI,CA1->PERI,735.0,0.41304347826086957,predicted_target_rrr,1
459601,20240410,CA1,PERI,CA1->PERI,735.0,0.5217391304347826,actual_target,1
