time,accuracy,object,region,subject,date,probe
0.7749999999999906,0.3761904761904763,3,Cortex,466394,20241105,probe01
0.7999999999999905,0.5800000000000001,1,Cortex,466394,20241105,probe01
0.7999999999999905,0.5247619047619048,2,Cortex,466394,20241105,probe01
0.7999999999999905,0.3847619047619047,3,Cortex,466394,20241105,probe01
0.8249999999999904,0.5942857142857144,1,Cortex,466394,20241105,probe01
0.8249999999999904,0.5495238095238095,2,Cortex,466394,20241105,probe01
0.8249999999999904,0.37619047619047613,3,Cortex,466394,20241105,probe01
0.8499999999999903,0.5952380952380952,1,Cortex,466394,20241105,probe01
0.8499999999999903,0.5666666666666667,2,Cortex,466394,20241105,probe01
0.8499999999999903,0.3733333333333333,3,Cortex,466394,20241105,probe01
0.8749999999999902,0.6009523809523809,1,Cortex,466394,20241105,probe01
0.8749999999999902,0.46952380952380957,2,Cortex,466394,20241105,probe01
0.8749999999999902,0.3819047619047618,3,Cortex,466394,20241105,probe01
0.8999999999999901,0.558095238095238,1,Cortex,466394,20241105,probe01
0.8999999999999901,0.5276190476190477,2,Cortex,466394,20241105,probe01
0.8999999999999901,0.3857142857142856,3,Cortex,466394,20241105,probe01
0.92499999999999,0.5028571428571429,1,Cortex,466394,20241105,probe01
0.92499999999999,0.4761904761904761,2,Cortex,466394,20241105,probe01
0.92499999999999,0.37714285714285706,3,Cortex,466394,20241105,probe01
0.94999999999999,0.5619047619047619,1,Cortex,466394,20241105,probe01
0.94999999999999,0.46857142857142864,2,Cortex,466394,20241105,probe01
0.94999999999999,0.3742857142857142,3,Cortex,466394,20241105,probe01
0.9749999999999899,0.6,1,Cortex,466394,20241105,probe01
0.9749999999999899,0.5028571428571429,2,Cortex,466394,20241105,probe01
0.9749999999999899,0.3819047619047619,3,Cortex,466394,20241105,probe01
0.9999999999999898,0.5628571428571427,1,Cortex,466394,20241105,probe01
0.9999999999999898,0.5457142857142858,2,Cortex,466394,20241105,probe01
0.9999999999999898,0.39523809523809517,3,Cortex,466394,20241105,probe01
1.0249999999999897,0.5676190476190476,1,Cortex,466394,20241105,probe01
1.0249999999999897,0.4914285714285714,2,Cortex,466394,20241105,probe01
1.0249999999999897,0.3552380952380952,3,Cortex,466394,20241105,probe01
1.0499999999999896,0.5742857142857143,1,Cortex,466394,20241105,probe01
1.0499999999999896,0.5476190476190476,2,Cortex,466394,20241105,probe01
1.0499999999999896,0.33619047619047615,3,Cortex,466394,20241105,probe01
1.0749999999999895,0.6000000000000001,1,Cortex,466394,20241105,probe01
1.0749999999999895,0.5095238095238094,2,Cortex,466394,20241105,probe01
1.0749999999999895,0.3828571428571429,3,Cortex,466394,20241105,probe01
1.0999999999999894,0.578095238095238,1,Cortex,466394,20241105,probe01
1.0999999999999894,0.49047619047619034,2,Cortex,466394,20241105,probe01
1.0999999999999894,0.3809523809523809,3,Cortex,466394,20241105,probe01
1.1249999999999893,0.6161904761904762,1,Cortex,466394,20241105,probe01
1.1249999999999893,0.4990476190476189,2,Cortex,466394,20241105,probe01
1.1249999999999893,0.4228571428571428,3,Cortex,466394,20241105,probe01
1.1499999999999893,0.5428571428571429,1,Cortex,466394,20241105,probe01
1.1499999999999893,0.5171428571428571,2,Cortex,466394,20241105,probe01
1.1499999999999893,0.42095238095238086,3,Cortex,466394,20241105,probe01
1.1749999999999892,0.5238095238095238,1,Cortex,466394,20241105,probe01
1.1749999999999892,0.5352380952380952,2,Cortex,466394,20241105,probe01
1.1749999999999892,0.4028571428571428,3,Cortex,466394,20241105,probe01
1.199999999999989,0.5104761904761904,1,Cortex,466394,20241105,probe01
1.199999999999989,0.5304761904761903,2,Cortex,466394,20241105,probe01
1.199999999999989,0.42380952380952375,3,Cortex,466394,20241105,probe01
1.224999999999989,0.5304761904761904,1,Cortex,466394,20241105,probe01
1.224999999999989,0.5047619047619046,2,Cortex,466394,20241105,probe01
1.224999999999989,0.44095238095238104,3,Cortex,466394,20241105,probe01
1.249999999999989,0.5542857142857143,1,Cortex,466394,20241105,probe01
1.249999999999989,0.49428571428571416,2,Cortex,466394,20241105,probe01
1.249999999999989,0.44095238095238093,3,Cortex,466394,20241105,probe01
1.2749999999999888,0.4933333333333333,1,Cortex,466394,20241105,probe01
