time,accuracy,region
-1.7249999999999999,0.552,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.608,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.52,TEa
-1.7249999999999999,0.568,TEa
-1.7249999999999999,0.536,TEa
-1.7249999999999999,0.536,TEa
-1.7249999999999999,0.544,TEa
-1.7249999999999999,0.592,TEa
-1.7249999999999999,0.576,TEa
-1.7249999999999999,0.504,TEa
-1.7249999999999999,0.6,TEa
-1.7249999999999999,0.608,TEa
-1.7249999999999999,0.616,TEa
-1.7249999999999999,0.576,TEa
-1.7249999999999999,0.464,TEa
-1.7249999999999999,0.512,TEa
-1.7249999999999999,0.6,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.6,TEa
-1.7249999999999999,0.592,TEa
-1.7249999999999999,0.56,TEa
-1.7249999999999999,0.656,TEa
-1.7249999999999999,0.592,TEa
-1.7249999999999999,0.472,TEa
-1.7249999999999999,0.624,TEa
-1.7249999999999999,0.672,TEa
-1.7249999999999999,0.48,TEa
-1.7249999999999999,0.504,TEa
-1.7249999999999999,0.64,TEa
-1.7249999999999999,0.624,TEa
-1.7249999999999999,0.656,TEa
-1.7249999999999999,0.624,TEa
-1.7249999999999999,0.68,TEa
-1.7249999999999999,0.6,TEa
-1.7249999999999999,0.616,TEa
-1.7249999999999999,0.576,TEa
-1.7249999999999999,0.536,TEa
-1.7249999999999999,0.496,TEa
-1.7249999999999999,0.536,TEa
-1.7249999999999999,0.6,TEa
-1.7249999999999999,0.632,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.568,TEa
-1.7249999999999999,0.696,TEa
-1.7249999999999999,0.592,TEa
-1.7249999999999999,0.624,TEa
-1.7249999999999999,0.56,TEa
-1.7249999999999999,0.656,TEa
-1.7249999999999999,0.56,TEa
-1.7249999999999999,0.552,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.544,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.56,TEa
-1.7249999999999999,0.592,TEa
-1.7249999999999999,0.632,TEa
-1.7249999999999999,0.608,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.488,TEa
-1.7249999999999999,0.536,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.552,TEa
-1.7249999999999999,0.456,TEa
-1.7249999999999999,0.552,TEa
-1.7249999999999999,0.6,TEa
-1.7249999999999999,0.584,TEa
-1.7249999999999999,0.616,TEa
-1.7249999999999999,0.336,TEa
-1.7249999999999999,0.608,TEa
-1.7249999999999999,0.52,TEa
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.7249999999999999,0.512,VIS
-1.6749999999999998,0.44,PERI
-1.6749999999999998,0.32,PERI
-1.6749999999999998,0.432,PERI
-1.6749999999999998,0.44,PERI
-1.6749999999999998,0.512,PERI
-1.6749999999999998,0.424,PERI
-1.6749999999999998,0.456,PERI
-1.6749999999999998,0.432,PERI
-1.6749999999999998,0.424,PERI
-1.6749999999999998,0.376,PERI
-1.6749999999999998,0.344,PERI
-1.6749999999999998,0.576,PERI
-1.6749999999999998,0.504,PERI
-1.6749999999999998,0.368,PERI
-1.6749999999999998,0.6,PERI
-1.6749999999999998,0.312,PERI
-1.6749999999999998,0.384,PERI
-1.6749999999999998,0.48,PERI
-1.6749999999999998,0.36,PERI
-1.6749999999999998,0.44,PERI
-1.6749999999999998,0.48,PERI
-1.6749999999999998,0.536,PERI
-1.6749999999999998,0.464,PERI
-1.6749999999999998,0.44,PERI
-1.6749999999999998,0.352,PERI
-1.6749999999999998,0.368,PERI
-1.6749999999999998,0.376,PERI
-1.6749999999999998,0.376,PERI
-1.6749999999999998,0.296,PERI
-1.6749999999999998,0.472,PERI
-1.6749999999999998,0.488,PERI
-1.6749999999999998,0.352,PERI
-1.6749999999999998,0.456,PERI
-1.6749999999999998,0.264,PERI
-1.6749999999999998,0.376,PERI
-1.6749999999999998,0.544,PERI
-1.6749999999999998,0.384,PERI
-1.6749999999999998,0.344,PERI
-1.6749999999999998,0.48,PERI
-1.6749999999999998,0.392,PERI
-1.6749999999999998,0.344,PERI
-1.6749999999999998,0.504,PERI
-1.6749999999999998,0.472,PERI
-1.6749999999999998,0.432,PERI
-1.6749999999999998,0.4,PERI
-1.6749999999999998,0.376,PERI
-1.6749999999999998,0.488,PERI
-1.6749999999999998,0.416,PERI
-1.6749999999999998,0.464,PERI
-1.6749999999999998,0.552,PERI
-1.6749999999999998,0.504,PERI
-1.6749999999999998,0.312,PERI
-1.6749999999999998,0.368,PERI
-1.6749999999999998,0.416,PERI
-1.6749999999999998,0.408,PERI
-1.6749999999999998,0.416,PERI
-1.6749999999999998,0.536,PERI
-1.6749999999999998,0.344,PERI
-1.6749999999999998,0.472,PERI
-1.6749999999999998,0.528,PERI
-1.6749999999999998,0.48,PERI
-1.6749999999999998,0.376,PERI
-1.6749999999999998,0.408,PERI
-1.6749999999999998,0.392,PERI
-1.6749999999999998,0.384,PERI
-1.6749999999999998,0.448,PERI
-1.6749999999999998,0.384,PERI
-1.6749999999999998,0.56,PERI
-1.6749999999999998,0.504,PERI
-1.6749999999999998,0.408,PERI
-1.6749999999999998,0.552,PERI
-1.6749999999999998,0.296,PERI
-1.6749999999999998,0.448,PERI
-1.6749999999999998,0.368,PERI
-1.6749999999999998,0.496,PERI
-1.6749999999999998,0.56,PERI
-1.6749999999999998,0.392,PERI
-1.6749999999999998,0.464,PERI
-1.6749999999999998,0.48,PERI
-1.6749999999999998,0.56,PERI
-1.6749999999999998,0.488,PERI
-1.6749999999999998,0.504,PERI
-1.6749999999999998,0.416,PERI
-1.6749999999999998,0.376,PERI
-1.6749999999999998,0.464,PERI
-1.6749999999999998,0.432,PERI
-1.6749999999999998,0.384,PERI
-1.6749999999999998,0.48,PERI
-1.6749999999999998,0.344,PERI
-1.6749999999999998,0.352,PERI
-1.6749999999999998,0.384,PERI
-1.6749999999999998,0.432,PERI
-1.6749999999999998,0.488,PERI
-1.6749999999999998,0.432,PERI
-1.6749999999999998,0.544,PERI
-1.6749999999999998,0.464,PERI
-1.6749999999999998,0.464,PERI
-1.6749999999999998,0.416,PERI
-1.6749999999999998,0.496,PERI
-1.6749999999999998,0.344,PERI
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.504,TEa
-1.6749999999999998,0.512,TEa
-1.6749999999999998,0.592,TEa
-1.6749999999999998,0.592,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.616,TEa
-1.6749999999999998,0.608,TEa
-1.6749999999999998,0.504,TEa
-1.6749999999999998,0.624,TEa
-1.6749999999999998,0.552,TEa
-1.6749999999999998,0.536,TEa
-1.6749999999999998,0.584,TEa
-1.6749999999999998,0.656,TEa
-1.6749999999999998,0.648,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.552,TEa
-1.6749999999999998,0.496,TEa
-1.6749999999999998,0.576,TEa
-1.6749999999999998,0.512,TEa
-1.6749999999999998,0.568,TEa
-1.6749999999999998,0.632,TEa
-1.6749999999999998,0.552,TEa
-1.6749999999999998,0.632,TEa
-1.6749999999999998,0.616,TEa
-1.6749999999999998,0.536,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.664,TEa
-1.6749999999999998,0.488,TEa
-1.6749999999999998,0.688,TEa
-1.6749999999999998,0.504,TEa
-1.6749999999999998,0.584,TEa
-1.6749999999999998,0.624,TEa
-1.6749999999999998,0.536,TEa
-1.6749999999999998,0.624,TEa
-1.6749999999999998,0.544,TEa
-1.6749999999999998,0.544,TEa
-1.6749999999999998,0.6,TEa
-1.6749999999999998,0.592,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.568,TEa
-1.6749999999999998,0.52,TEa
-1.6749999999999998,0.592,TEa
-1.6749999999999998,0.6,TEa
-1.6749999999999998,0.512,TEa
-1.6749999999999998,0.568,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.568,TEa
-1.6749999999999998,0.512,TEa
-1.6749999999999998,0.608,TEa
-1.6749999999999998,0.584,TEa
-1.6749999999999998,0.68,TEa
-1.6749999999999998,0.6,TEa
-1.6749999999999998,0.528,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.536,TEa
-1.6749999999999998,0.632,TEa
-1.6749999999999998,0.632,TEa
-1.6749999999999998,0.624,TEa
-1.6749999999999998,0.504,TEa
-1.6749999999999998,0.608,TEa
-1.6749999999999998,0.568,TEa
-1.6749999999999998,0.664,TEa
-1.6749999999999998,0.48,TEa
-1.6749999999999998,0.544,TEa
-1.6749999999999998,0.616,TEa
-1.6749999999999998,0.608,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.632,TEa
-1.6749999999999998,0.544,TEa
-1.6749999999999998,0.632,TEa
-1.6749999999999998,0.64,TEa
-1.6749999999999998,0.616,TEa
-1.6749999999999998,0.664,TEa
-1.6749999999999998,0.656,TEa
-1.6749999999999998,0.656,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.584,TEa
-1.6749999999999998,0.68,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.688,TEa
-1.6749999999999998,0.648,TEa
-1.6749999999999998,0.624,TEa
-1.6749999999999998,0.464,TEa
-1.6749999999999998,0.656,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.584,TEa
-1.6749999999999998,0.576,TEa
-1.6749999999999998,0.56,TEa
-1.6749999999999998,0.472,TEa
-1.6749999999999998,0.576,TEa
-1.6749999999999998,0.592,TEa
-1.6749999999999998,0.664,TEa
-1.6749999999999998,0.616,TEa
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6749999999999998,0.584,VIS
-1.6249999999999998,0.424,PERI
-1.6249999999999998,0.28,PERI
-1.6249999999999998,0.392,PERI
-1.6249999999999998,0.448,PERI
-1.6249999999999998,0.384,PERI
-1.6249999999999998,0.496,PERI
-1.6249999999999998,0.408,PERI
-1.6249999999999998,0.4,PERI
-1.6249999999999998,0.408,PERI
-1.6249999999999998,0.32,PERI
-1.6249999999999998,0.344,PERI
-1.6249999999999998,0.376,PERI
-1.6249999999999998,0.344,PERI
-1.6249999999999998,0.384,PERI
-1.6249999999999998,0.448,PERI
-1.6249999999999998,0.536,PERI
-1.6249999999999998,0.344,PERI
-1.6249999999999998,0.432,PERI
-1.6249999999999998,0.36,PERI
-1.6249999999999998,0.448,PERI
-1.6249999999999998,0.432,PERI
-1.6249999999999998,0.472,PERI
-1.6249999999999998,0.44,PERI
-1.6249999999999998,0.296,PERI
-1.6249999999999998,0.376,PERI
-1.6249999999999998,0.368,PERI
-1.6249999999999998,0.408,PERI
-1.6249999999999998,0.376,PERI
-1.6249999999999998,0.336,PERI
-1.6249999999999998,0.336,PERI
-1.6249999999999998,0.536,PERI
-1.6249999999999998,0.432,PERI
-1.6249999999999998,0.4,PERI
-1.6249999999999998,0.52,PERI
-1.6249999999999998,0.376,PERI
-1.6249999999999998,0.488,PERI
-1.6249999999999998,0.4,PERI
-1.6249999999999998,0.464,PERI
-1.6249999999999998,0.336,PERI
-1.6249999999999998,0.488,PERI
-1.6249999999999998,0.376,PERI
-1.6249999999999998,0.344,PERI
-1.6249999999999998,0.336,PERI
-1.6249999999999998,0.44,PERI
-1.6249999999999998,0.376,PERI
-1.6249999999999998,0.376,PERI
-1.6249999999999998,0.432,PERI
-1.6249999999999998,0.544,PERI
-1.6249999999999998,0.368,PERI
-1.6249999999999998,0.472,PERI
-1.6249999999999998,0.416,PERI
-1.6249999999999998,0.512,PERI
-1.6249999999999998,0.52,PERI
-1.6249999999999998,0.512,PERI
-1.6249999999999998,0.416,PERI
-1.6249999999999998,0.472,PERI
-1.6249999999999998,0.344,PERI
-1.6249999999999998,0.456,PERI
-1.6249999999999998,0.416,PERI
-1.6249999999999998,0.384,PERI
-1.6249999999999998,0.368,PERI
-1.6249999999999998,0.424,PERI
-1.6249999999999998,0.4,PERI
-1.6249999999999998,0.384,PERI
-1.6249999999999998,0.336,PERI
-1.6249999999999998,0.336,PERI
-1.6249999999999998,0.424,PERI
-1.6249999999999998,0.408,PERI
-1.6249999999999998,0.44,PERI
-1.6249999999999998,0.456,PERI
-1.6249999999999998,0.416,PERI
-1.6249999999999998,0.496,PERI
-1.6249999999999998,0.44,PERI
-1.6249999999999998,0.352,PERI
-1.6249999999999998,0.416,PERI
-1.6249999999999998,0.424,PERI
-1.6249999999999998,0.352,PERI
-1.6249999999999998,0.304,PERI
-1.6249999999999998,0.456,PERI
-1.6249999999999998,0.456,PERI
-1.6249999999999998,0.384,PERI
-1.6249999999999998,0.432,PERI
-1.6249999999999998,0.512,PERI
-1.6249999999999998,0.488,PERI
-1.6249999999999998,0.384,PERI
-1.6249999999999998,0.352,PERI
-1.6249999999999998,0.528,PERI
-1.6249999999999998,0.416,PERI
-1.6249999999999998,0.456,PERI
-1.6249999999999998,0.44,PERI
-1.6249999999999998,0.512,PERI
-1.6249999999999998,0.384,PERI
-1.6249999999999998,0.44,PERI
-1.6249999999999998,0.312,PERI
-1.6249999999999998,0.4,PERI
-1.6249999999999998,0.4,PERI
-1.6249999999999998,0.432,PERI
-1.6249999999999998,0.416,PERI
-1.6249999999999998,0.392,PERI
-1.6249999999999998,0.528,PERI
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.584,TEa
-1.6249999999999998,0.56,TEa
-1.6249999999999998,0.664,TEa
-1.6249999999999998,0.6,TEa
-1.6249999999999998,0.528,TEa
-1.6249999999999998,0.576,TEa
-1.6249999999999998,0.648,TEa
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.528,TEa
-1.6249999999999998,0.672,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.64,TEa
-1.6249999999999998,0.656,TEa
-1.6249999999999998,0.496,TEa
-1.6249999999999998,0.536,TEa
-1.6249999999999998,0.568,TEa
-1.6249999999999998,0.624,TEa
-1.6249999999999998,0.68,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.584,TEa
-1.6249999999999998,0.616,TEa
-1.6249999999999998,0.712,TEa
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.6,TEa
-1.6249999999999998,0.624,TEa
-1.6249999999999998,0.568,TEa
-1.6249999999999998,0.536,TEa
-1.6249999999999998,0.544,TEa
-1.6249999999999998,0.552,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.624,TEa
-1.6249999999999998,0.584,TEa
-1.6249999999999998,0.496,TEa
-1.6249999999999998,0.6,TEa
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.504,TEa
-1.6249999999999998,0.496,TEa
-1.6249999999999998,0.584,TEa
-1.6249999999999998,0.6,TEa
-1.6249999999999998,0.576,TEa
-1.6249999999999998,0.512,TEa
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.512,TEa
-1.6249999999999998,0.632,TEa
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.616,TEa
-1.6249999999999998,0.648,TEa
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.712,TEa
-1.6249999999999998,0.624,TEa
-1.6249999999999998,0.576,TEa
-1.6249999999999998,0.544,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.624,TEa
-1.6249999999999998,0.568,TEa
-1.6249999999999998,0.576,TEa
-1.6249999999999998,0.6,TEa
-1.6249999999999998,0.68,TEa
-1.6249999999999998,0.656,TEa
-1.6249999999999998,0.488,TEa
-1.6249999999999998,0.624,TEa
-1.6249999999999998,0.624,TEa
-1.6249999999999998,0.648,TEa
-1.6249999999999998,0.56,TEa
-1.6249999999999998,0.696,TEa
-1.6249999999999998,0.512,TEa
-1.6249999999999998,0.592,TEa
-1.6249999999999998,0.584,TEa
-1.6249999999999998,0.576,TEa
-1.6249999999999998,0.576,TEa
-1.6249999999999998,0.64,TEa
-1.6249999999999998,0.576,TEa
-1.6249999999999998,0.648,TEa
-1.6249999999999998,0.64,TEa
-1.6249999999999998,0.552,TEa
-1.6249999999999998,0.504,TEa
-1.6249999999999998,0.696,TEa
-1.6249999999999998,0.536,TEa
-1.6249999999999998,0.64,TEa
-1.6249999999999998,0.568,TEa
-1.6249999999999998,0.632,TEa
-1.6249999999999998,0.656,TEa
-1.6249999999999998,0.584,TEa
-1.6249999999999998,0.552,TEa
-1.6249999999999998,0.64,TEa
-1.6249999999999998,0.6,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.544,TEa
-1.6249999999999998,0.648,TEa
-1.6249999999999998,0.608,TEa
-1.6249999999999998,0.672,TEa
-1.6249999999999998,0.616,TEa
-1.6249999999999998,0.44,TEa
-1.6249999999999998,0.496,TEa
-1.6249999999999998,0.584,TEa
-1.6249999999999998,0.64,TEa
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.6249999999999998,0.568,VIS
-1.5749999999999997,0.408,PERI
-1.5749999999999997,0.424,PERI
-1.5749999999999997,0.424,PERI
-1.5749999999999997,0.472,PERI
